42	20.09.21_10:54:00	-0.10114912280701753	-0.09752631578947368	0.1405081041	223.9553387	-0.1741929825	-0.123754386	0.2136781299	215.3916675	-7.219425069	-3.991010068	8.249136906	208.9344977
43	20.09.21_10:55:00	-0.10808620689655171	-0.07425862068965516	0.1311372215	214.4902884	-0.1327758621	-0.1491551724	0.1996914996	228.3249679	-7.157234755	-3.663668768	8.040427736	207.1071474
44	20.09.21_10:56:00	-0.10337719298245618	-0.03832456140350876	0.1102525103	200.3410277	-0.1140614035	-0.1040087719	0.1543626522	222.3606391	-7.312051036	-4.383802358	8.525480248	210.9440001
45	20.09.21_10:57:00	-0.0803245614035088	-0.06487719298245616	0.1032525319	218.9273979	-0.1623508772	-0.09733333333	0.1892923271	210.9437211	-7.06802066	-3.991042723	8.116978383	209.4517666
46	20.09.21_10:58:00	-0.09414912280701752	-0.026859649122807014	0.09790555692	195.9228316	-0.1321666667	-0.1245	0.1815716877	223.2890763	-7.136305357	-4.343855967	8.354396376	211.3287979
47	20.09.21_10:59:00	-0.14337719298245613	-0.10899122807017542	0.18010027	217.241055	-0.1470263158	-0.1449210526	0.2064433313	224.5868413	-7.610046707	-5.015904325	9.11439011	213.3895199
48	20.09.21_11:00:00	-0.1490263157894737	-0.07751754385964914	0.1679815835	207.4816519	-0.1325	-0.1259912281	0.1828388349	223.5576053	-7.42468433	-4.92084296	8.9073359	213.5351422
49	20.09.21_11:01:00	-0.16227192982456143	-0.07978070175438597	0.180823504	206.1809553	-0.1523333333	-0.1486666667	0.2128549323	224.3020793	-7.925932238	-4.957289843	9.348535951	212.0240008
50	20.09.21_11:02:00	-0.15017241379310348	-0.06641379310344828	0.1642027581	203.8574242	-0.1520603448	-0.124387931	0.1964553533	219.2837461	-7.450605084	-4.766622411	8.844897135	212.6096139
51	20.09.21_11:03:00	-0.13821929824561408	-0.07312280701754388	0.1563698159	207.8803944	-0.117122807	-0.1565789474	0.1955370008	233.2030997	-7.331633409	-4.809665344	8.768450785	213.2654967
52	20.09.21_11:04:00	-0.14057894736842103	-0.04221929824561404	0.1467818435	196.7162986	-0.1319736842	-0.1188596491	0.177608191	222.0071945	-7.274742705	-4.935367892	8.790889469	214.1539527
53	20.09.21_11:05:00	-0.17436842105263162	-0.024114035087719296	0.1760279323	187.8736974	-0.1639912281	-0.1132017544	0.1992680609	214.6169896	-7.017341915	-4.629848947	8.407055895	213.415729
54	20.09.21_11:06:00	-0.15207758620689657	-0.009112068965517249	0.1523503266	183.4289054	-0.183	-0.1521465517	0.2379864979	219.7402005	-7.235999085	-4.253675566	8.393654662	210.4491032
55	20.09.21_11:07:00	-0.19504385964912277	-0.07583333333333336	0.2092672971	201.2461531	-0.2013421053	-0.1211842105	0.2349984175	211.0429824	-7.500662003	-4.511163522	8.752743959	211.0241898
56	20.09.21_11:08:00	-0.19320175438596496	-0.053184210526315785	0.2003883184	195.3910635	-0.1419385965	-0.1125526316	0.1811481715	218.413258	-7.38395085	-4.652308461	8.72735379	212.2132575
57	20.09.21_11:09:00	-0.18772413793103448	-0.05543103448275865	0.1957369448	196.4507747	-0.2030948276	-0.1537844828	0.2547492417	217.133199	-6.89449229	-4.330224067	8.14155172	212.131699
58	20.09.21_11:10:00	-0.2237105263157895	-0.08235087719298247	0.2383863808	200.2093452	-0.2202894737	-0.1357017544	0.2587323296	211.6337176	-6.334334222	-5.212443508	8.203252852	219.4505322
59	20.09.21_11:11:00	-0.17192105263157895	-0.0905438596491228	0.194306559	207.7739608	-0.1892192982	-0.1872368421	0.2661983807	224.6982774	-6.22861322	-5.169930204	8.094677323	219.6936602
60	20.09.21_11:12:00	-0.20657017543859646	-0.07582456140350877	0.2200468166	200.1563896	-0.1859824561	-0.1822894737	0.2604206716	224.4254647	-6.177855696	-5.219870216	8.08782703	220.1955489
61	20.09.21_11:13:00	-0.1869741379310345	-0.002732758620689658	0.1869941075	180.8373585	-0.2025948276	-0.2220517241	0.3005854826	227.6234027	-6.013141292	-4.546820332	7.538663232	217.0946492
62	20.09.21_11:14:00	-0.14956140350877192	-0.034315789473684216	0.153447668	192.9224404	-0.1720438596	-0.2138157895	0.2744381196	231.1785958	-6.598700223	-4.628787369	8.060305028	215.0484911
63	20.09.21_11:15:00	-0.1610877192982456	-0.04058771929824562	0.1661222931	194.1419077	-0.2183859649	-0.2177368421	0.3083857359	224.9147213	-7.170517021	-5.423521534	8.990600657	217.1025521
64	20.09.21_11:16:00	-0.16314912280701757	-0.09573684210526316	0.1891644237	210.4046555	-0.2151052632	-0.1753596491	0.2775270812	219.1878533	-6.738336302	-5.02625356	8.406449962	216.7199595
65	20.09.21_11:17:00	-0.11457017543859649	-0.07246491228070177	0.1355635962	212.3130946	-0.1363245614	-0.1901578947	0.2339752358	234.3631882	-6.839767436	-4.870591131	8.39673011	215.4546277
66	20.09.21_11:18:00	-0.18200862068965518	-0.19095689655172413	0.2638023395	226.3743901	-0.2008017241	-0.1994655172	0.2830332577	224.808731	-6.202216289	-5.060291028	8.004625674	219.2104662
67	20.09.21_11:19:00	-0.1494035087719298	-0.14010526315789473	0.2048191719	223.1604455	-0.2311842105	-0.2387894737	0.3323650883	225.9270975	-6.41093498	-4.970048164	8.111810283	217.7844693
68	20.09.21_11:20:00	-0.15721929824561398	-0.12379824561403509	0.2001097533	218.2177436	-0.1959736842	-0.1554210526	0.2501227469	218.4169153	-6.23692319	-4.817830523	7.881034312	217.6849779
69	20.09.21_11:21:00	-0.17307017543859646	-0.22921052631578948	0.2872120314	232.9446118	-0.2551315789	-0.231877193	0.3447595614	222.2662362	-6.548300461	-4.751734274	8.090687087	215.9662865
70	20.09.21_11:22:00	-0.1378103448275862	-0.23262931034482764	0.270385072	239.3573644	-0.199137931	-0.2509655172	0.3203741663	231.5684491	-6.701341434	-4.819977433	8.254705293	215.7257884
71	20.09.21_11:23:01	-0.1765175438596491	-0.17517543859649118	0.2486863036	224.7813531	-0.2032807018	-0.2385438596	0.3134106199	229.563251	-5.983033169	-4.637440322	7.56984403	217.7792118
72	20.09.21_11:24:00	-0.23821929824561397	-0.20172807017543865	0.3121580503	220.2584821	-0.1849649123	-0.2975964912	0.350393622	238.1378415	-5.666276637	-5.032537844	7.578464757	221.6100749
73	20.09.21_11:25:00	-0.2184736842105264	-0.15290350877192982	0.2666650215	214.9870793	-0.2275	-0.2651578947	0.3493779603	229.3710877	-6.333625084	-6.511547589	9.083779979	225.793571
74	20.09.21_11:26:00	-0.19055263157894742	-0.3177280701754385	0.3704880996	239.0474107	-0.1831578947	-0.2640438596	0.3213502361	235.2523218	-6.368042958	-6.537419389	9.126325842	225.7519295
75	20.09.21_11:27:00	-0.22637931034482764	-0.2164051724137931	0.3131753356	223.7095768	-0.2240775862	-0.2504913793	0.3360903089	228.1857098	-6.414770574	-6.513089965	9.141642216	225.4357393
76	20.09.21_11:28:00	-0.17204385964912275	-0.27073684210526305	0.3207764445	237.5654591	-0.1695964912	-0.2792807018	0.3267425289	238.7312907	-6.369585978	-6.046418859	8.78241462	223.5090267
77	20.09.21_11:29:00	-0.1523859649122807	-0.269622807017544	0.3097062162	240.5256466	-0.1571052632	-0.2269912281	0.276056301	235.3121007	-6.423547413	-5.644588339	8.551218561	221.3068662
78	20.09.21_11:30:00	-0.14510344827586208	-0.26563793103448263	0.3026855152	241.3546377	-0.1677672414	-0.2770948276	0.323924977	238.8071641	-6.564878453	-5.420686562	8.513605106	219.5468321
79	20.09.21_11:31:00	-0.15257017543859647	-0.23608771929824565	0.2810961929	237.1276938	-0.1151140351	-0.2813596491	0.3039975217	247.7488202	-6.838478965	-5.831644477	8.987372912	220.4565243
80	20.09.21_11:32:00	-0.161140350877193	-0.20610526315789468	0.2616210851	231.980452	-0.1141842105	-0.2401929825	0.2659524445	244.574273	-6.820793682	-5.619893204	8.837784003	219.4863172
81	20.09.21_11:33:00	-0.14531896551724138	-0.25012068965517237	0.2892714316	239.8436101	-0.1513706897	-0.2522327586	0.2941673847	239.0310602	-6.48387721	-4.416515145	7.845143064	214.2608681
82	20.09.21_11:34:00	-0.16469298245614034	-0.2519561403508771	0.3010077659	236.8290671	-0.1276754386	-0.2711929825	0.29974431	244.7893272	-7.354548722	-4.945052192	8.862444814	213.916101
83	20.09.21_11:35:00	-0.13786842105263156	-0.2822368421052631	0.3141103891	243.9651918	-0.1089736842	-0.2785614035	0.2991182364	248.6344801	-6.604905288	-5.44452257	8.559649518	219.4992708
84	20.09.21_11:36:00	-0.1334741379310345	-0.25843103448275856	0.2908641351	242.6846076	-0.1158017241	-0.2816551724	0.3045318956	247.6501249	-6.386946462	-5.497681526	8.427193321	220.7208288
85	20.09.21_11:37:00	-0.16819298245614037	-0.23945614035087717	0.2926228332	234.9159572	-0.1570350877	-0.2565614035	0.300805207	238.5301983	-5.663717089	-6.001438055	8.251966432	226.6583219
86	20.09.21_11:38:00	-0.18889473684210528	-0.2579473684210527	0.3197156025	233.7846995	-0.122122807	-0.2563070175	0.2839141899	244.5235643	-5.62454937	-6.397252258	8.518238789	228.6776349
87	20.09.21_11:39:00	-0.13323684210526318	-0.27436842105263165	0.3050083385	244.0981927	-0.1305175439	-0.2703421053	0.3001994056	244.2293726	-5.559156025	-5.973134909	8.1598135	227.0558849
88	20.09.21_11:40:00	-0.16974137931034486	-0.23418965517241375	0.2892350782	234.0652849	-0.1110775862	-0.2528189655	0.2761442729	246.2814157	-5.497149974	-5.869348826	8.041636244	226.8754945
89	20.09.21_11:41:00	-0.18602631578947376	-0.25132456140350884	0.3126816677	233.4917626	-0.1103070175	-0.255245614	0.2780610753	246.6279166	-5.439685658	-5.82346517	7.968872357	226.9515358
90	20.09.21_11:42:00	-0.20541228070175443	-0.24172807017543851	0.3172170629	229.6432499	-0.1631403509	-0.2435877193	0.2931718798	236.1882119	-5.788006602	-5.932723472	8.288439432	225.7074
91	20.09.21_11:43:00	-0.15279824561403507	-0.24018421052631572	0.2846678044	237.5366616	-0.1182894737	-0.2071754386	0.2385666824	240.2752394	-5.594234638	-5.785762084	8.04801243	225.9642075
92	20.09.21_11:44:00	-0.16554385964912288	-0.24860526315789472	0.298679337	236.3407349	-0.09883333333	-0.2140526316	0.2357680149	245.2160751	-5.260298214	-5.421396353	7.553957619	225.8640524
93	20.09.21_11:45:00	-0.13989655172413792	-0.23354310344827586	0.2722378121	239.0776271	-0.06842241379	-0.2469310345	0.2562353654	254.5124162	-5.54004926	-5.521351511	7.821602669	224.9031496
94	20.09.21_11:46:00	-0.12574561403508774	-0.2339912280701755	0.2656385783	241.7466575	-0.1178947368	-0.2983245614	0.320775175	248.4365881	-5.084539283	-5.58292612	7.551265045	227.674929
95	20.09.21_11:47:00	-0.13236842105263164	-0.2406315789473684	0.2746360422	241.1853578	-0.102877193	-0.2394473684	0.2606122773	246.7494981	-5.026481207	-5.011495462	7.097929282	224.9144629
96	20.09.21_11:48:00	-0.1257931034482759	-0.20495689655172414	0.2404812557	238.4603144	-0.1382672414	-0.1787327586	0.2259717439	232.2745483	-4.966732409	-4.779493218	6.892893895	223.8994
97	20.09.21_11:49:00	-0.13078947368421054	-0.25166666666666676	0.2836229849	242.5394037	-0.07654385965	-0.229877193	0.2422859598	251.5834186	-5.550168909	-5.060401574	7.510794832	222.3571923
98	20.09.21_11:50:00	-0.12087931034482763	-0.2444482758620689	0.2727027085	243.6876727	-0.1051896552	-0.2399913793	0.2620319173	246.3318738	-5.884693438	-5.675522297	8.175644941	223.9634003
99	20.09.21_11:51:00	-0.1647017543859649	-0.21938596491228074	0.2743298553	233.1029876	-0.1193684211	-0.2011403509	0.2338936953	239.3126337	-5.198558039	-5.548010282	7.602987819	226.862463
100	20.09.21_11:52:00	-0.1615701754385965	-0.23907894736842092	0.2885544397	235.9490699	-0.08342105263	-0.2573157895	0.2705004391	252.0374521	-5.08585001	-5.006594521	7.136656011	224.5500682
101	20.09.21_11:53:00	-0.13775862068965516	-0.21653448275862067	0.256641033	237.5355977	-0.1228362069	-0.1972413793	0.2323637137	238.0865477	-5.134278478	-5.3332761	7.40301624	226.0891131
102	20.09.21_11:54:00	-0.09157017543859648	-0.19414035087719297	0.2146522138	244.7481552	-0.06619298246	-0.2656754386	0.2737972783	256.0096131	-5.460858536	-5.93937236	8.068278626	227.4035249
103	20.09.21_11:55:00	-0.11556034482758619	-0.18284482758620685	0.2163016973	237.706573	-0.07174137931	-0.2328793103	0.2436792948	252.8778977	-5.46847155	-7.08192436	8.94750433	232.3256453
104	20.09.21_11:56:00	-0.09919298245614033	-0.21501754385964916	0.2367948309	245.2349398	-0.09212280702	-0.2330087719	0.2505587743	248.4280421	-5.022913133	-6.71907918	8.389021479	233.2196896
105	20.09.21_11:57:00	-0.11181034482758623	-0.23475000000000001	0.2600175296	244.5317547	-0.1408706897	-0.1659482759	0.2176772415	229.672635	-4.821216487	-6.330254356	7.957150786	232.7065586
106	20.09.21_11:58:00	-0.12992105263157894	-0.2331929824561404	0.2669427785	240.8760875	-0.102745614	-0.1908596491	0.2167580837	241.7050548	-4.720353276	-6.187933112	7.782817693	232.6624535
107	20.09.21_11:59:00	-0.14235964912280705	-0.17253508771929826	0.2236842109	230.4737724	-0.1320964912	-0.225745614	0.2615541345	239.66569	-4.592578784	-6.483364189	7.945174076	234.6876342
108	20.09.21_12:00:00	-0.15925862068965518	-0.19159482758620688	0.2491423011	230.2657567	-0.1218793103	-0.2324051724	0.2624247139	242.3263159	-4.795002257	-6.453956293	8.040248658	233.3892943
109	20.09.21_12:01:00	-0.11935964912280704	-0.20077192982456132	0.2335724591	239.2683613	-0.085	-0.2050877193	0.2220044428	247.4881055	-5.474553854	-7.185519471	9.033406333	232.6966957
110	20.09.21_12:02:00	-0.12434210526315786	-0.18947368421052632	0.2266301748	236.725112	-0.07061403509	-0.2240087719	0.2348750133	252.5036432	-5.610185821	-7.231492395	9.15252245	232.1957197
111	20.09.21_12:03:00	-0.13505172413793104	-0.2237931034482759	0.2613853885	238.8904101	-0.09773275862	-0.2349137931	0.2544330605	247.4108971	-6.137998426	-7.36419019	9.586778491	230.1890421
112	20.09.21_12:04:00	-0.11098245614035085	-0.1650087719298246	0.1988592477	236.0758074	-0.09315789474	-0.2188684211	0.2378692479	246.9437352	-5.928629184	-7.16739409	9.301622549	230.4035828
113	20.09.21_12:05:00	-0.0834736842105263	-0.1849736842105263	0.2029362457	245.7116146	-0.03547368421	-0.1984912281	0.201636182	259.867266	-6.151575828	-7.021203334	9.334836979	228.7770154
114	20.09.21_12:06:00	-0.10506896551724143	-0.22188793103448276	0.2455071108	244.661384	-0.0825862069	-0.1593017241	0.1794366765	242.5965879	-5.477214934	-7.091152166	8.960151923	232.3174567
115	20.09.21_12:07:00	-0.10510526315789474	-0.16310526315789475	0.1940372212	237.2022105	-0.05513157895	-0.1849473684	0.1929896891	253.4010317	-5.271255937	-7.196783395	8.920752793	233.7792335
116	20.09.21_12:08:00	-0.103421052631579	-0.15606140350877196	0.1872193254	236.4677778	-0.05914912281	-0.1504649123	0.1616734627	248.5397599	-5.187774964	-7.887312404	9.440482299	236.665612
117	20.09.21_12:09:00	-0.10138793103448274	-0.1758275862068965	0.2029651513	240.030846	-0.1041293103	-0.1574051724	0.1887307648	236.5138983	-4.746553542	-7.712571972	9.05613256	238.3905828
118	20.09.21_12:10:00	-0.1177719298245614	-0.19199122807017535	0.2252351196	238.4740692	-0.02516666667	-0.199	0.2005850471	262.7923143	-4.352247431	-8.158989561	9.2472249	241.9232141
119	20.09.21_12:11:00	-0.1129473684210526	-0.2062894736842105	0.2351860008	241.2984656	-0.06283333333	-0.1851666667	0.1955370099	251.256182	-3.771599384	-8.231724389	9.054625797	245.3837654
120	20.09.21_12:12:00	-0.04112931034482758	-0.16118103448275864	0.1663458627	255.685054	-0.02246551724	-0.1672586207	0.1687606164	262.3500418	-3.367035153	-8.432355645	9.079732785	248.2332
121	20.09.21_12:13:01	-0.06140350877192982	-0.21719298245614038	0.2257059647	254.2136567	-0.03114912281	-0.163622807	0.1665613726	259.2214893	-2.918202283	-8.746272909	9.220259994	251.5486743
122	20.09.21_12:14:00	0.051403508771929826	-0.17072807017543862	0.1782986109	286.7562133	0.03005263158	-0.1400964912	0.1432835912	282.1072515	-3.032856906	-9.409448285	9.886148797	252.1348113
123	20.09.21_12:15:00	0.1159396551724138	-0.16783620689655168	0.2039877349	304.6363475	0.1180431034	-0.09497413793	0.1515066373	321.1808293	-2.778503504	-8.579312797	9.018020281	252.0548914
124	20.09.21_12:16:00	0.13061403508771932	-0.1989561403508772	0.2379991007	303.2847639	0.07075438596	-0.1066754386	0.1280071574	303.5550364	-2.947793326	-9.39317065	9.844853496	252.5769412
125	20.09.21_12:17:00	0.15003448275862064	-0.1681379310344827	0.2253457563	311.7434826	0.03615517241	-0.2102241379	0.2133105357	279.7584867	-2.312084955	-8.952967211	9.246694475	255.5198554
126	20.09.21_12:18:00	0.08555172413793101	-0.12451724137931036	0.1510749513	304.4916846	0.09784482759	-0.07363793103	0.1224587897	323.0349133	-2.518150798	-8.447586413	8.814919151	253.4011467
127	20.09.21_12:19:00	0.10843103448275865	-0.1851379310344827	0.2145538225	300.3565263	0.08744827586	-0.06025	0.1061944605	325.4339855	-2.816878712	-8.052859252	8.531315714	250.7202356
128	20.09.21_12:20:00	0.15368965517241379	-0.14562931034482757	0.2117271974	316.5425423	0.1249310345	-0.07743965517	0.1469852495	328.2069134	-2.87839852	-7.520451658	8.05247609	249.0560139
129	20.09.21_12:21:01	0.15565789473684213	-0.12121929824561405	0.1972903912	322.0901614	0.1178684211	-0.09851754386	0.1536185898	320.1102302	-3.355618836	-7.508429354	8.224152791	245.919485
130	20.09.21_12:22:00	0.1337586206896552	-0.09539655172413791	0.1642920287	324.5035618	0.164637931	-0.1118534483	0.1990398006	325.8081839	-3.681007974	-8.139987121	8.93360006	245.6668989
131	20.09.21_12:23:00	0.12962931034482758	-0.12352586206896556	0.1790597573	316.3811059	0.1441206897	-0.08178448276	0.1657090064	330.4262949	-3.494236409	-8.123890991	8.84348873	246.7265618
132	20.09.21_12:24:00	0.1690517241379309	-0.120801724137931	0.2077776263	324.4509921	0.09877586207	-0.08937931034	0.1332116063	317.8590011	-3.625588997	-8.166351036	8.934997751	246.0603664
133	20.09.21_12:25:00	0.12471551724137933	-0.13204310344827588	0.1816296821	313.3652902	0.0915	-0.1128448276	0.1452797478	309.0367976	-3.65228879	-8.416027435	9.174351813	246.5406868
134	20.09.21_12:26:00	0.135	-0.12371551724137929	0.1831134326	317.4975065	0.08961206897	-0.04801724138	0.1016660139	331.8160567	-3.38265244	-7.351276451	8.092193954	245.2907175
135	20.09.21_12:27:00	0.19086206896551722	-0.16845689655172408	0.2545703348	318.5680331	0.08642241379	-0.166637931	0.1877152995	297.4123338	-3.299326858	-8.183244366	8.823323981	248.041655
136	20.09.21_12:28:00	0.18342241379310342	-0.10731034482758622	0.2125071575	329.6704499	0.1115086207	-0.0733362069	0.1334629976	326.6681612	-3.057442264	-8.032072702	8.594308878	249.1604624
137	20.09.21_12:29:00	0.17174999999999999	-0.14317241379310347	0.2235987535	320.1850954	0.1475517241	-0.1354568966	0.2002999803	317.447138	-3.23295881	-7.539494388	8.203413819	246.7901948
138	20.09.21_12:30:00	0.15881034482758616	-0.13930172413793102	0.211247949	318.7441293	0.08397413793	-0.1709051724	0.190421201	296.1671622	-2.934851214	-8.068163606	8.585372189	250.0107876
139	20.09.21_12:31:00	0.11923275862068966	-0.08775000000000004	0.1480422684	323.6485869	0.07940517241	-0.07988793103	0.1126377509	314.8263582	-3.06214324	-7.761374644	8.343599798	248.468971
